chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,label
0.38328648,0.70036113,0.6257346,0.75542456,0.74948955,0.50379074,0.639578,0.42885906,0.36894313,0.5283783,0.38376406,0.242085,0.25137797,0.32052645,0.25557238,0.24634045,0.264382,0.26323688,0.3129392,0.28934816,0.2775401,0.28543857,0.25303906,0.25851914,-170.83084,192.15337,62.908222,-4.3992953,-8.501797,2.6389987,3.9262564,-2.3180501,-5.889763,-2.8513496,3.2692845,8.037565,6.9816833,87.27706,87.74558,25.855314,13.276168,11.555703,6.8980694,5.4044375,7.4925957,8.979585,6.9458055,4.243291,5.9216504,6.268248,26.034313177205373,9.813985227558199,14.709722993246947,19.405856478403663,18.146424859491106,15.198121636377731,23.89218402061571,23.877489592495632,3.733102832532906,4.180845880967561,5.701562768735804,5.259454172176948,3.7563232705071976,6.697413251401183,Minor
0.28204143,0.30216166,0.38260132,0.6951122,0.9543505,0.66151804,0.6248533,0.38582006,0.31736928,0.4275506,0.32395136,0.37573633,0.27959225,0.30583417,0.28664523,0.2627056,0.10287975,0.1981966,0.29521903,0.32053292,0.29771647,0.28171408,0.24400929,0.24935605,-175.37672,202.64536,64.492775,-2.0951667,-9.636812,-0.47671643,4.3123317,1.3790839,-2.6308367,-3.5118961,-1.1039888,3.983571,6.7576127,85.78751,82.77948,23.02234,15.726751,14.130598,7.9222264,5.534283,5.339242,6.9060593,7.349532,6.475322,6.0747485,6.3706174,23.104970145911658,9.900019038893578,13.66465524120054,19.94798801595572,18.4000538636451,15.581440785476966,24.544707606807474,20.041506289703648,4.575502119923406,4.743410555085802,5.615519798522335,5.453896014917452,3.819509895816237,6.168398377256358,Minor
0.30441537,0.4629248,0.47035205,0.7572343,0.80462986,0.5207459,0.4391828,0.3417277,0.4248474,0.7432019,0.53784335,0.42238054,0.15619802,0.272179,0.1987592,0.24538873,0.2377818,0.15689747,0.19857432,0.18228683,0.15894277,0.25981343,0.18752937,0.16300975,-142.61827,266.0382,41.51871,-14.087952,7.0062685,4.094785,-7.637098,-7.3077154,-2.906942,-4.659652,-11.760585,-9.336719,-4.014421,79.22012,50.508583,30.776472,9.705508,10.534379,9.832229,7.0710683,6.8253903,6.507758,5.4585805,5.8890543,5.505645,4.376217,20.22646137283212,7.295734786892961,14.407252219807651,24.25487793902839,26.34315958276752,23.021883048561133,24.44943990431765,5.7072544431886145,4.221751209014767,3.962522755140858,5.325448069422261,5.3504952870390605,8.11995083578909,4.306237958894697,Minor
0.3227704,0.805023,0.49827117,0.4456542,0.4365062,0.31976542,0.43475178,0.3434787,0.64918584,0.8356559,0.50697476,0.16652231,0.113823414,0.22459234,0.19277205,0.19135772,0.17792729,0.15700033,0.2008974,0.16632949,0.18017414,0.25217956,0.18175662,0.096640326,-135.80745,269.1595,31.44462,-15.788841,14.887161,12.717399,-5.0921335,-18.281193,-20.491697,-13.801702,-5.262674,5.1037107,7.7062864,68.92269,44.503647,31.040316,9.748093,10.332367,12.958439,6.5370398,10.085125,8.5842705,5.329697,4.022701,5.814095,6.1549783,22.44108910272845,9.042810756297108,15.869815986332526,26.50486165046095,29.248881160697056,23.256129950790985,24.744577956480956,7.304501635778029,4.266002943142901,3.5248100376100195,5.165697000319388,5.4393555210272995,7.491265396755081,4.379516787083001,Minor
0.46405512,0.84976697,0.5055879,0.19009307,0.34494135,0.7870904,0.5259161,0.39705887,0.48500374,0.29337522,0.2621514,0.2627776,0.14331704,0.21268217,0.20226432,0.11800472,0.13901041,0.27700317,0.20240717,0.1912342,0.17749865,0.1471307,0.17935815,0.14502865,-154.60312,263.62488,43.12536,-17.111242,2.286558,6.3229966,0.042092655,-11.2100725,-16.141733,-6.544916,-3.2947085,-10.352414,-11.838582,62.34653,40.020542,27.593184,8.865032,5.07692,12.087459,4.249936,8.579582,7.71945,5.065579,4.6853843,4.971544,3.5838761,24.282294703585332,8.652180246734451,21.013442153879076,29.323066249705224,33.194739195300826,22.62877189481418,23.994033839876572,6.753493866360992,3.840256311487353,4.080819471188284,4.95916640687847,6.03074877167099,8.566721296762669,3.7659373277429027,Minor
0.27172548,0.39231893,0.91946,0.63454807,0.13969085,0.16799538,0.53258973,0.22110909,0.1782997,0.21480411,0.26405424,0.7090104,0.10607286,0.12869269,0.24917114,0.16447572,0.11460043,0.10970968,0.15326123,0.11725414,0.21617568,0.1552288,0.09823675,0.22105478,-133.89557,245.60297,1.1590705,-44.846905,-14.807587,-16.83146,-33.051586,-34.365902,-17.516684,-8.792114,-17.712202,-25.4826,-26.637465,71.50458,43.61032,30.162937,18.484303,8.702894,9.2006235,12.284028,12.2040825,5.545748,5.13075,5.3577104,7.722718,7.0843983,12.240929088618335,13.597465500063796,20.887294592132395,27.966874636643833,27.81533080160316,23.24653756196865,25.156710652888737,4.866553039656572,3.5756541653698752,4.06012059419614,5.0629779165754725,5.662369825006168,7.487980352226228,4.522343890014323,Minor
0.30441537,0.4629248,0.47035205,0.7572343,0.80462986,0.5207459,0.4391828,0.3417277,0.4248474,0.7432019,0.53784335,0.42238054,0.15619802,0.272179,0.1987592,0.24538873,0.2377818,0.15689747,0.19857432,0.18228683,0.15894277,0.25981343,0.18752937,0.16300975,-142.61827,266.0382,41.51871,-14.087952,7.0062685,4.094785,-7.637098,-7.3077154,-2.906942,-4.659652,-11.760585,-9.336719,-4.014421,79.22012,50.508583,30.776472,9.705508,10.534379,9.832229,7.0710683,6.8253903,6.507758,5.4585805,5.8890543,5.505645,4.376217,20.22646137283212,7.295734786892961,14.407252219807651,24.25487793902839,26.34315958276752,23.021883048561133,24.44943990431765,5.7072544431886145,4.221751209014767,3.962522755140858,5.325448069422261,5.3504952870390605,8.11995083578909,4.306237958894697,Minor
0.48906624,0.47896624,0.5240217,0.7860385,0.87948,0.5520134,0.62514395,0.4939001,0.294991,0.5351602,0.53385806,0.36732787,0.25499085,0.255697,0.27699324,0.2311904,0.24927168,0.24515435,0.3173046,0.30680075,0.3097176,0.2735099,0.27278247,0.21537016,-181.047,193.00726,55.80381,-4.724661,-8.945369,-1.2310787,0.17458661,-4.712733,-7.712197,-5.4562435,-0.30092213,5.1470313,4.8265986,90.323425,87.11215,22.403559,11.345918,11.134155,8.121049,5.4675064,7.43678,9.15327,8.253325,5.878867,5.982347,5.673539,27.72295564170431,10.678585856490296,16.532196202387304,20.83502776142569,18.612347797897574,15.132121164642063,23.701026731908577,23.77029042515743,3.8158491735758333,4.995812948694777,6.561929842629728,5.545516440424757,3.890115179191346,6.696615017545506,Minor
0.41084218,0.6283382,0.4381522,0.5605847,0.95474935,0.5757321,0.3412866,0.28362277,0.34220797,0.4462892,0.318262,0.4233197,0.25618583,0.34157747,0.27102253,0.20255914,0.1034146,0.22968148,0.3293436,0.3325506,0.27259955,0.27132094,0.2363056,0.26054367,-179.84671,196.8808,68.75813,-3.2721863,-9.689697,3.4639506,7.740053,2.5745606,-4.055464,-6.416845,-3.1883307,2.295649,3.9078286,80.71259,82.11534,25.984783,13.00065,10.867039,5.4931054,3.9365506,4.5101213,7.5320477,8.316653,6.3729033,4.8452215,4.7514343,24.920965364983644,10.908009990276783,18.7825164117438,21.061801778372907,18.249146238549223,15.946627558031945,23.53733100678259,22.562382197816355,3.6452580899783875,5.20060381012966,5.751814527528717,4.461242957587771,3.468671345689248,5.920202662405247,Minor
0.58903015,0.3829947,0.6539612,0.9733959,0.5868892,0.109412245,0.15000059,0.454025,0.19182004,0.13441737,0.36747056,0.30043098,0.25576395,0.14661852,0.14845347,0.07809394,0.1396323,0.1279525,0.13063417,0.27494517,0.13931291,0.122532755,0.21396303,0.13564543,-140.6099,245.48285,26.611696,-24.531662,-3.765163,-3.767293,-7.8435783,-13.161498,-19.87675,-18.9243,-22.767963,-28.22032,-20.879726,67.16218,40.485977,31.696619,11.115922,7.7410846,11.040628,5.7393217,7.7938833,7.840178,5.0717993,7.582127,9.669572,6.392688,22.838042152963464,9.700645187776813,25.08369005404907,26.235102352437337,29.57689203845902,22.164467199465587,24.1475613034524,6.815327580684318,3.6140289693082743,5.498994504017752,5.314868366358226,5.407478640526833,7.129194426425262,4.15955950006724,Minor
0.45069617,0.9740081,0.4080181,0.2940539,0.25222614,0.11848487,0.03960588,0.0972049,0.30703908,0.22719134,0.3934896,0.2625125,0.092909135,0.11235453,0.14308578,0.21492201,0.19502622,0.13450111,0.122045465,0.13504913,0.247786,0.17254047,0.2953922,0.15499175,-125.60341,247.36491,17.41009,-33.8764,-4.489007,-2.4951787,-14.016771,-15.061138,-5.6842012,-5.2333145,-16.50574,-18.932522,-10.347472,76.25344,48.097687,32.50306,15.474542,10.403914,8.65435,7.6869116,7.6408772,5.856159,5.111722,7.258105,7.70274,4.4464636,22.518415627857813,14.942320645994164,25.022790045910764,27.744566887540966,28.508585138287632,21.026770493620162,24.98441710991995,7.6969611396304325,4.296590301838353,5.037147160544886,6.025081594239094,6.131918833863808,6.905708401626019,4.2942434416675965,Minor
0.49531147,0.38703996,0.24722612,0.18334836,0.23683242,0.18774073,0.47220233,0.14277191,0.07225714,0.21551399,0.6866468,0.9509499,0.17061573,0.17833315,0.14367871,0.120133184,0.13523686,0.11409851,0.1775576,0.11266247,0.15428632,0.12883098,0.19623862,0.1585272,-146.93755,245.24231,22.490753,-24.740547,2.608401,4.9271884,-9.327105,-20.479683,-13.572843,-1.443562,-2.4758658,-3.238909,1.6149884,69.92127,43.301598,31.356335,12.616518,9.446907,10.741838,5.2987432,5.710294,5.5266175,4.9558797,5.7067184,4.3047013,5.871306,23.02612563198101,16.58769191403615,23.816478997848836,29.379390223536767,31.087160674482995,20.88076472111446,24.519277937510587,6.430053479283316,3.9438119894967274,5.16887208086772,5.795821829371189,6.608126259425546,6.8308021403047325,4.379912504371971,Minor
0.28410774,0.22540706,0.36277345,0.39801723,0.5548895,0.45450392,0.4054209,0.78364193,0.5353679,0.3641981,0.5952073,0.5778986,0.22500534,0.25880086,0.2671225,0.26683125,0.3461436,0.28337696,0.22888146,0.31442225,0.2050403,0.24565634,0.34244823,0.27889612,-181.30577,190.56421,70.06291,3.1172094,-2.850278,4.156119,-0.087612934,-8.304705,-11.319418,-9.014163,-3.9260697,-0.04641579,-3.1636622,65.44454,67.119576,22.118664,8.345079,6.8423376,4.537676,4.9924917,8.277287,9.782153,9.176797,6.664793,5.313851,5.857792,23.221056018197473,8.722047643674287,19.37829035777527,22.16642479567473,21.46532469921115,15.452450845442213,24.540229917733456,18.31881318552203,3.2249919643251785,5.4066728088907094,6.1453530029212,5.806038979583435,3.8116781060926805,5.472277891682705,Minor
0.8148247,0.91759354,0.5503098,0.4771852,0.3008353,0.18648928,0.2935857,0.15824768,0.27428284,0.16681251,0.25689086,0.32137093,0.19166014,0.18010801,0.21847221,0.20785354,0.14887439,0.12132979,0.15354766,0.1147673,0.13422914,0.12228538,0.17153984,0.114843234,-132.93135,247.67548,9.884633,-31.972614,-0.25047994,-2.3755133,-21.194649,-32.236042,-24.539612,-13.000111,-12.864181,-11.643695,-9.603723,73.998,44.923183,32.25992,14.303884,5.4968333,12.526025,7.970851,11.374723,7.901276,4.502891,4.1639433,4.8773932,3.8549793,21.160177119589942,21.125313966008157,23.21875573166008,27.704957257740983,29.453596384642506,22.350914532056166,25.099588877653098,6.354054761823323,5.342299100522022,4.832614891676287,5.73902258131366,6.053390317208809,7.05017686926415,4.547553216447459,Minor
0.6008783,0.28841135,0.36484167,0.4134231,0.2687503,0.21309397,0.32739672,0.23071057,0.12568715,0.4428403,0.91589487,0.5610641,0.26763514,0.15339212,0.20597343,0.2439936,0.16522735,0.15895748,0.21309923,0.1626216,0.11512797,0.11595422,0.21588314,0.16521618,-136.279,251.77759,21.418013,-31.52826,-5.678371,-2.022029,-9.239221,-16.248297,-20.461317,-21.799965,-24.974152,-21.608355,-11.458552,67.41734,43.917057,30.002817,12.470096,7.286376,10.596885,6.50201,7.907661,7.8695564,6.1015067,7.1626797,6.227601,3.9120605,22.482159026738707,15.761263894914018,19.903049516949455,21.78355353452181,28.77456341779038,23.884565075755138,24.788203814647495,6.716556775427331,3.1501721231649755,4.515668855791039,4.225418113619044,5.83674885945682,7.836183511394769,4.639257542469259,Minor
0.37666354,0.9381473,0.6419067,0.67135626,0.3684237,0.21836078,0.36693344,0.23161425,0.41064256,0.23473097,0.27567452,0.1368284,0.102770396,0.21112067,0.17418812,0.20861807,0.13154548,0.12358288,0.18479294,0.14617756,0.21410128,0.15905033,0.17386769,0.107463524,-131.66219,259.9332,7.4835777,-32.97955,0.20152138,-4.4048605,-20.551632,-26.382145,-21.478437,-17.607164,-19.621265,-14.999973,-7.712598,72.788284,44.19141,30.2978,14.566537,6.225142,11.869118,8.176535,11.862889,7.960193,4.8999286,5.8815355,5.789367,5.251931,22.33753346743807,14.021940303561601,22.08681021329888,27.155923071753634,29.74442521508861,23.733770263537444,24.690164708414486,7.079203234548763,3.916106902440582,4.2676823134456505,5.6267557566369755,5.87180093685438,7.320209105025153,4.7229935728676375,Minor
0.083697945,0.09908931,0.3830925,0.6718218,0.36232302,0.14198898,0.19970496,0.10742802,0.073976815,0.34013382,0.88210016,0.36140144,0.11034674,0.13003807,0.20773368,0.31565428,0.21272492,0.14774905,0.16215156,0.11875179,0.10952977,0.116594665,0.23761916,0.12291157,-141.595,224.84183,18.01867,-26.806301,0.67954856,2.692573,-11.35962,-15.264823,-8.925391,-16.82049,-31.026922,-21.445112,-2.2924237,76.58971,49.150486,30.522684,12.506073,9.333941,9.770557,8.600943,8.017735,6.8940682,5.865064,10.121933,7.2966137,5.7643785,20.152055937740464,15.889654894999593,23.181773670886255,25.4811978749307,26.295325149806644,22.505322093776044,25.482910987520903,7.0855962754519926,4.099746011324684,5.132883747074182,4.95305861017766,5.765890445396345,7.1991051262688135,5.05610421023397,Minor
0.8712057,0.69574183,0.73341465,0.6307954,0.22936341,0.29613036,0.19034176,0.22587927,0.26771873,0.36740586,0.19007121,0.26010498,0.2210979,0.21906753,0.27179667,0.19658121,0.12116185,0.18064454,0.132302,0.1576447,0.22637476,0.23768012,0.11869492,0.096687496,-125.41264,248.21707,25.657751,-28.994207,-5.304494,-4.5744505,-15.020377,-21.978313,-24.039179,-22.613287,-20.42231,-8.169255,2.8834543,69.21047,44.82535,29.75105,13.161319,6.5065756,9.119835,7.20402,9.960321,8.358628,5.8106213,4.7174406,4.1336694,5.252002,22.395914993397845,11.034916892179519,13.186658985965222,25.596196077462217,29.37088204138084,21.39154095920112,23.83215284719212,6.609824987117355,3.2495246451359145,4.188448943126018,4.9512059906192265,5.608751736040024,6.290598216311975,4.303186862029659,Minor
0.6357677,0.41283843,0.5257036,0.70427734,0.41836157,0.15330644,0.3369284,0.9267784,0.49608976,0.19880433,0.23525485,0.31553835,0.25195223,0.17890689,0.20122926,0.22578044,0.16496213,0.1403628,0.1401987,0.15994158,0.1389432,0.15228255,0.12184286,0.13479105,-143.82706,258.04272,32.14554,-11.288025,12.653116,9.878728,-0.14352192,-8.401064,-9.258613,-3.7565103,-7.5219026,-14.0064945,-10.694849,75.92264,46.935402,35.23433,11.670177,10.698617,12.776792,5.709147,6.7326536,6.311985,7.194573,5.906265,7.2738,4.906694,21.761770580416595,9.338497824242397,23.331460857714198,26.405994115343066,28.506973302005704,20.164779201219844,24.873848897815233,7.162772132913429,3.5553669359684745,5.284576436772607,5.6817178700529745,5.395684151698717,6.781683612856277,4.487655731674339,Minor
0.4366354,0.30290884,0.25315505,0.5051112,0.65399194,0.42091465,0.3966889,0.15196043,0.17057487,0.13118878,0.3115014,0.8404214,0.1403234,0.20548609,0.17937279,0.22850876,0.3065451,0.19452466,0.16004254,0.13146368,0.23685838,0.14682941,0.10300418,0.2480012,-151.07765,260.58188,26.82771,-25.918465,1.4892697,1.9330252,-7.9153876,-13.81026,-15.788944,-13.299918,-14.229827,-13.069474,-4.3452363,68.192245,42.35831,31.268269,11.588497,10.571746,9.142029,5.2317,7.444716,7.5897126,7.070703,5.848112,4.6799345,4.125571,23.043023456586262,12.582725581390449,23.554606397530524,28.394909302710026,29.680584319950764,21.355723519084034,23.916702210974297,7.106191894016357,3.7673803458653725,5.136111290299689,5.454566458032204,5.712967693564823,7.100298450754325,3.878873399609298,Minor
0.377638,0.7115293,0.64245516,0.7637479,0.7241697,0.45637247,0.5766567,0.37376565,0.3482118,0.5423196,0.39210543,0.23565015,0.24836656,0.3018113,0.2571862,0.2563019,0.2764349,0.26326534,0.32944977,0.3054907,0.29131746,0.2980963,0.2582825,0.25954926,-174.87465,188.25012,59.476044,-8.662159,-11.481664,0.553818,-0.24545336,-8.899628,-12.333153,-7.4743986,0.85876125,7.233951,6.2886243,85.71363,86.36517,24.241875,13.606605,12.279349,7.7160177,6.3684144,10.235802,12.031612,9.457402,5.1411195,5.4311438,5.4788413,27.754973471997626,10.782130842137978,14.56054716207869,20.741639758392456,18.8524013220105,15.220558623474709,23.564019675291338,23.45677856718622,3.6924929864758473,3.9978367205846497,6.153682295234831,5.380694795419877,3.7025708793369767,6.436790259794522,Minor
0.38328648,0.70036113,0.6257346,0.75542456,0.74948955,0.50379074,0.639578,0.42885906,0.36894313,0.5283783,0.38376406,0.242085,0.25137797,0.32052645,0.25557238,0.24634045,0.264382,0.26323688,0.3129392,0.28934816,0.2775401,0.28543857,0.25303906,0.25851914,-170.83084,192.15337,62.908222,-4.3992953,-8.501797,2.6389987,3.9262564,-2.3180501,-5.889763,-2.8513496,3.2692845,8.037565,6.9816833,87.27706,87.74558,25.855314,13.276168,11.555703,6.8980694,5.4044375,7.4925957,8.979585,6.9458055,4.243291,5.9216504,6.268248,26.034313177205373,9.813985227558199,14.709722993246947,19.405856478403663,18.146424859491106,15.198121636377731,23.89218402061571,23.877489592495632,3.733102832532906,4.180845880967561,5.701562768735804,5.259454172176948,3.7563232705071976,6.697413251401183,Minor
0.38512978,0.63148737,0.29283762,0.21742828,0.39226478,0.93109864,0.5279062,0.16151924,0.33816588,0.2599576,0.2062495,0.20712556,0.18288052,0.25041908,0.13015674,0.13243487,0.1109748,0.19116843,0.12958108,0.13594978,0.21458122,0.19360942,0.18620245,0.15197663,-145.19269,263.75784,31.171097,-19.78184,7.509183,7.648637,-5.9205165,-17.335459,-15.762892,-8.560631,-10.101768,-9.775621,-3.2384548,70.33844,42.609417,29.861517,10.242869,8.324388,11.077114,5.5524836,7.3443537,7.6958194,5.8136854,4.4547586,3.9072425,3.5459301,23.5597515425934,9.159603005967282,21.133265876278923,28.442522589565947,31.15169192067904,21.054414256274978,24.40415569857965,7.258599226956721,3.7293875334918565,4.122699425080621,5.674067198018623,5.462686573435819,6.458669134700632,4.068114128947791,Minor
0.590096,0.35550168,0.5854124,0.4079731,0.41114348,0.82514673,0.9211828,0.32731652,0.23795766,0.35215598,0.38679945,0.7387903,0.2078188,0.11052633,0.22460268,0.1355632,0.13403592,0.21419905,0.18292813,0.12935255,0.17866959,0.18592927,0.10686099,0.21093036,-156.59575,264.2376,46.657246,-13.323017,4.3189497,6.8172817,-2.3689337,-14.289176,-13.822093,4.213597,5.215818,-8.891956,-7.4419217,63.07595,43.773624,30.119549,10.767843,8.117274,10.060281,5.4015136,5.973731,7.9302535,6.1785107,6.1737556,6.9932227,5.24817,24.70194863254104,8.368890738069771,20.872415360262305,27.374670310105802,31.968407737965542,21.61907073290027,24.247406210356377,7.0771624534913,3.6449430897020094,4.555079591032167,5.878619583642686,6.548732906788199,8.060541194677473,3.7392111174545337,Minor
0.45218986,0.13456398,0.29899386,0.65692437,0.640827,0.84573334,0.8587036,0.3575711,0.4464596,0.2400779,0.36395434,0.70618296,0.18661875,0.10522872,0.12494754,0.2457704,0.19241278,0.23541293,0.21822977,0.13116774,0.23331138,0.124792345,0.11000809,0.2448409,-145.65146,260.38898,28.767385,-24.62756,-3.5174854,-5.7933974,-19.494064,-34.06271,-29.847872,-5.1412263,5.5790644,-3.8608494,-15.611868,74.322205,44.362396,36.196404,11.480343,7.240813,10.62427,8.47821,10.856706,10.348279,4.6126776,4.8887706,4.5760045,5.0547166,24.698439452488252,10.758295875295293,20.52234509808555,28.60967053637979,29.743207678022273,21.09086831369738,25.06671806071262,6.986662497106221,2.5892448573796916,4.177345290227013,5.097105421666121,5.05314677864559,6.357415235620421,4.167979867297024,Minor
0.5553634,0.82807636,0.34215012,0.43092552,0.6920189,0.58310467,0.5246101,0.38555518,0.6809393,0.85282934,0.59675485,0.57563925,0.15927158,0.20569837,0.13515529,0.15200832,0.21600965,0.18716854,0.23773775,0.18079036,0.18322998,0.239487,0.18749169,0.19530895,-136.19208,268.27292,36.218933,-15.87754,10.384662,9.948255,-4.995695,-15.025544,-15.065901,-9.575702,-6.003102,0.015867913,-0.76670265,78.35719,50.40484,31.427162,11.974528,10.3693495,11.166357,6.4573035,8.739699,7.9637027,5.9259114,5.0920644,4.7612615,5.6354203,21.742072686981544,7.62374241519754,14.822114897885099,26.11917643989625,28.505583362422612,22.21710831720774,24.678818812181152,7.295365689565313,3.8928782632747034,3.613406588028619,5.88839369550549,6.123241024788694,8.298306587431167,4.4338427818533805,Minor
0.40081343,0.89561254,0.36063302,0.16993533,0.26660046,0.38488224,0.59346163,0.41886818,0.6304,0.7255533,0.36517465,0.16984734,0.11409591,0.20983016,0.138665,0.13855372,0.1591534,0.16008301,0.21464711,0.17809607,0.19064192,0.24008107,0.1354801,0.10123329,-135.7856,262.86597,35.22541,-14.563317,13.578785,11.432476,-6.443775,-18.188915,-16.66902,-7.0248814,1.0323335,6.8885565,3.9960427,67.55275,45.52482,31.70083,9.632863,10.990441,12.394752,6.7884836,8.298757,8.05988,6.002192,5.4272823,5.8919897,5.1310606,21.7972464624016,17.09041337858066,18.408286589013567,26.93339410590019,28.761491783471936,22.735400478135492,24.87678476253433,6.991930485008861,4.240655913132932,3.1813885838074047,5.494570871281096,5.229156308592454,7.873708795733554,4.581564749532859,Minor
0.2943741,0.4803489,0.30662346,0.32914636,0.5644517,0.620762,0.960135,0.58904314,0.39101517,0.44625577,0.26525587,0.19169989,0.28129584,0.2947482,0.3194851,0.3231349,0.322253,0.20676042,0.12497088,0.22128949,0.26794684,0.27966303,0.25895908,0.28018728,-176.71718,193.58525,63.01377,-1.0350192,-4.563489,5.3070426,5.972177,-0.9922487,-5.3157053,-2.8141317,2.8760269,7.239069,5.6843557,85.538765,83.86076,23.425018,16.351593,12.202354,6.144508,5.0305552,6.6287303,8.957025,7.1785126,5.705311,7.025753,7.146039,24.38402959844048,14.617591022610144,17.43995141890496,20.792138599138188,18.31405420690755,14.974007678428567,24.29554112404495,19.95558891227983,4.081204933162125,5.2516704150598805,6.083082568398315,5.2705403076278055,3.4203474925638924,5.8924331765954445,Minor
0.7577654,0.5957214,0.36248842,0.43787187,0.713512,0.5276638,0.5319,0.3279545,0.31581905,0.48555934,0.7120386,0.85848486,0.21033002,0.30682796,0.29229283,0.2832534,0.2851288,0.27793485,0.34729385,0.33014825,0.2952776,0.25082514,0.21654496,0.16839957,-185.83414,199.50073,67.73939,-0.96550614,-6.8033214,3.4663117,5.5965724,-0.34085864,-5.914546,-5.855005,-1.4383771,3.7658477,4.2138815,86.56816,87.30369,27.501389,12.193207,10.238125,6.886047,6.21687,5.969684,8.565894,8.25691,5.79854,4.32171,4.80642,25.37698207983038,9.995543761170689,14.498407547267856,19.277618270883835,17.627023595706373,14.568130365784883,23.549621249567366,22.62863289659069,3.7803647555367683,5.3873189409522055,6.808089508980538,6.11221828678989,4.373793407616397,7.9161870647726875,Minor
0.29857817,0.14517923,0.19693352,0.3970532,0.3667974,0.49006736,0.42125243,0.37505275,0.6862753,0.4020976,0.28222814,0.5086478,0.24422401,0.26898706,0.27002233,0.27940202,0.31179032,0.40761158,0.30806446,0.23759985,0.34461403,0.23303947,0.2180348,0.3857616,-196.07785,184.68787,64.12496,-0.54376704,-11.020753,-7.12736,-6.544319,-7.3440056,-7.2982697,-5.574302,-2.202566,1.2278963,-1.4602158,71.96538,70.82061,21.585241,9.141488,9.695801,9.566946,9.286766,9.9463625,9.023099,6.298812,4.8780446,5.703686,6.5339413,23.326056886262602,10.873397057228619,19.96659669892845,24.453624702161854,18.134658028506777,15.730530205027236,24.353138402984634,16.226373704495145,3.2815427745009873,6.039043030714398,6.568972089989535,4.938792778339963,3.8028338854375257,5.497745535085132,Minor
0.2833951,0.33886686,0.54733396,0.47833502,0.58924717,0.6499668,0.60318637,0.52296394,0.6485964,0.5197472,0.45573205,0.5191323,0.20977542,0.27562258,0.29937324,0.26635033,0.37828344,0.35841823,0.29402333,0.29837373,0.38899347,0.28734016,0.22370902,0.28578997,-179.33015,183.763,74.48578,9.851979,-4.1465163,0.061891526,3.781272,4.61376,2.3616772,-1.8812007,-4.2320185,-2.5960646,-1.5894544,62.99912,64.945404,24.381546,7.5357347,7.7008142,5.73323,3.8955197,4.056821,5.688252,5.715899,5.1614904,6.990412,7.704084,20.991916151964976,10.486675055612352,18.549993333815742,21.745223001177237,16.720006321979255,15.378658792653816,24.64287129052569,15.129453422776262,5.582326146382606,5.57414366667444,6.39370559730746,4.909047099399681,4.036890733730029,5.748717566141025,Minor
0.31291607,0.49011222,0.3320965,0.30392393,0.4575241,0.84949,0.5855711,0.28767335,0.33300495,0.30326015,0.23520476,0.2091308,0.26505634,0.3534669,0.3126722,0.33088878,0.2778266,0.2971993,0.25647643,0.32984033,0.34390143,0.31072327,0.31028172,0.28717685,-200.08907,155.8473,62.40751,3.3620436,-5.2622075,2.9538262,3.22728,-2.2712443,-5.851935,-7.891328,-9.607083,-8.522536,-4.504342,72.802704,76.711624,27.40462,9.759067,10.74177,6.2061505,4.9321084,6.9486284,8.407565,9.081876,9.028395,8.06133,6.404619,27.24969668066153,10.490363058658513,18.86895894218669,21.762899510677194,17.823211010618117,14.859972856630721,23.567406571934175,21.779321310302578,3.9262550958734592,6.187684173846301,6.585585105555613,5.436144064248078,3.958062096914097,6.425296547385174,Minor
0.3227704,0.805023,0.49827117,0.4456542,0.4365062,0.31976542,0.43475178,0.3434787,0.64918584,0.8356559,0.50697476,0.16652231,0.113823414,0.22459234,0.19277205,0.19135772,0.17792729,0.15700033,0.2008974,0.16632949,0.18017414,0.25217956,0.18175662,0.096640326,-135.80745,269.1595,31.44462,-15.788841,14.887161,12.717399,-5.0921335,-18.281193,-20.491697,-13.801702,-5.262674,5.1037107,7.7062864,68.92269,44.503647,31.040316,9.748093,10.332367,12.958439,6.5370398,10.085125,8.5842705,5.329697,4.022701,5.814095,6.1549783,22.44108910272845,9.042810756297108,15.869815986332526,26.50486165046095,29.248881160697056,23.256129950790985,24.744577956480956,7.304501635778029,4.266002943142901,3.5248100376100195,5.165697000319388,5.4393555210272995,7.491265396755081,4.379516787083001,Minor
